label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
B,0.0,-0.14095312965165746,-0.2077380862755913,-0.16928434047537347,-0.07216928935947758,-0.14159041085287905,-0.14179156717815583,-0.1317015236369909,-0.11937247679569993,-0.059392494689763584,-0.05461572537921864,-0.04686704636739149,-0.043724226433077024,0.015147216580247374,0.022130365676576027,0.021395213932327472,0.0158348198825395,0.09717144885121644,0.10149082856594163,0.09597164316584923,0.08287759472508151,0.0,-0.16287982950185345,-0.3518604516626501,-0.5021141886399904,-0.5536515486395466,-0.5635333035891413,-0.7388006909316932,-0.8363781506456154,-0.9293449964378292,-0.5735134573977847,-0.7705607387759922,-0.8862301164963243,-1.0,-0.5439125710948266,-0.7275321064250361,-0.8334172035017843,-0.9257185031856136,-0.47744103795078896,-0.6222605163285312,-0.7115548393351354,-0.7952600411082696,0.0,-0.02129546968820545,-0.027077845207705196,-0.03762622147133806,-0.04457821230479093,0.054492111642744125,0.0400357714476423,0.009164011667588184,-0.01978536501691443,0.03947504241247679,0.03208560797675925,0.003573632845931692,-0.02248349764100992,0.01420277103595204,0.002478838740756388,-0.014634217765465326,-0.030502837490989303,-0.016845647509472438,-0.025373239754770623,-0.02752336213917706,-0.03216877062387954
B,0.0,-0.13459909929205913,-0.19930034446164854,-0.15923995789235312,-0.06969698540133104,-0.13362257029700034,-0.13102898905632832,-0.12106991523825411,-0.10715919869517988,-0.050263887838369825,-0.04331968165128521,-0.03564416112610338,-0.03018383817616974,0.02691207899979185,0.03490707394428957,0.03431037182558376,0.02852742563248883,0.10935747134225898,0.11239661115705697,0.10509881829233117,0.08950689221779339,0.0,-0.16994504055980314,-0.359228451565218,-0.4986036606258012,-0.5622837684625218,-0.5636600668849545,-0.7355492437673132,-0.8326534607181273,-0.925330562543284,-0.570317598901113,-0.7632439366936838,-0.882247567484379,-1.0,-0.5382358071521204,-0.719756973775611,-0.8247199990396087,-0.9203642769345963,-0.46993204510139114,-0.6154771120850744,-0.7062945710275275,-0.792913991779077,0.0,-0.019627477336202438,-0.0281033608223729,-0.04235599945475474,-0.053692757505756104,0.04496000017184724,0.022481044893214702,-0.010882110084285312,-0.0399662184574212,0.025972727685030148,0.010419607379360697,-0.019692784680761896,-0.045270662326913735,-0.003151482579289342,-0.02264222606629162,-0.039707125195359745,-0.05349349599678855,-0.0375638831650165,-0.053409416660072546,-0.05634915532212549,-0.059770122828428224
B,0.0,-0.13947400194659826,-0.20396245047826633,-0.16468487463633094,-0.074665777727162,-0.13831840695291994,-0.13684224540002804,-0.12623441851440598,-0.11275348747945052,-0.054752821038445844,-0.04808129314862794,-0.04045953321712795,-0.03584822544265075,0.02272055031998659,0.028540968722616075,0.028184812948358205,0.02342679852075405,0.10553388567795081,0.10915541783847453,0.10380899505547173,0.0911306667257184,0.0,-0.1680243293146519,-0.35563142648955365,-0.4965789537508924,-0.5608727160950775,-0.5636979725219625,-0.7366709162825668,-0.8338373161619325,-0.9280421661019844,-0.569599587059656,-0.7643601164584566,-0.8826336889091352,-1.0,-0.5375086600423274,-0.7211880919013709,-0.8273685808919132,-0.9229843454906091,-0.468428939146133,-0.6118429308219474,-0.702114315722208,-0.7894665282114389,0.0,-0.020341974715839494,-0.02756192870227974,-0.03991269620347396,-0.04941329070813008,0.046741856454592244,0.026227112501858944,-0.007152848984843609,-0.03721016901990426,0.02910831072614165,0.015405548488987774,-0.015932584247712142,-0.043306593318743994,0.0014124461968429585,-0.017035519354535147,-0.03641809067169727,-0.05288528637863617,-0.03150590986082205,-0.04770027139557663,-0.05309571585082965,-0.05903057994220799
B,0.0,-0.1388672716011758,-0.20475610915037176,-0.16896364822042423,-0.07479009165773684,-0.13873304561258631,-0.13666053867353525,-0.12705105896309113,-0.11460946332543576,-0.05578597246663193,-0.048371690637933916,-0.04156496491969707,-0.0379445334696566,0.021050803356960517,0.027422605412951367,0.025452996326481122,0.01897016945375659,0.10352520178137811,0.10713593330646191,0.10107964097169654,0.0879717653535721,0.0,-0.1607153039255203,-0.34939286989975654,-0.4993377179615739,-0.5589677444725174,-0.5582998915312446,-0.7327053942724565,-0.8310455273842645,-0.9236706351156946,-0.5676330544604908,-0.7645035834013311,-0.8847783927617587,-1.0,-0.537459209521656,-0.7230946037613425,-0.8308045366811182,-0.9260729395032721,-0.4705402137260492,-0.6154736086670141,-0.7070932667446593,-0.7934535337547558,0.0,-0.021509742076088245,-0.02972463637639923,-0.0431219613599323,-0.05342748851480667,0.04750596541218828,0.029560952681036777,-0.0010977451368078075,-0.029107249260914413,0.030237807136284402,0.018449127456644086,-0.009890273450102276,-0.034549243054273246,0.002898310326035909,-0.013201842372001494,-0.030620029977070362,-0.04562199822620114,-0.02995456105451574,-0.04335990854777331,-0.046853565091781804,-0.05140465272863759
B,0.0,-0.14061564408442817,-0.20733964833792048,-0.17137109018235266,-0.07579015492559996,-0.13992885224833165,-0.1387977968620329,-0.12865384471605107,-0.11591251825028631,-0.057156401100598345,-0.0513387390863911,-0.04423117811951516,-0.04159261727632996,0.0181324325114873,0.024910894792960988,0.023334264183740162,0.017746669564588927,0.10019539988507124,0.1037405889121944,0.09951818325982938,0.089291858067043,0.0,-0.16336923075510507,-0.3533545308389341,-0.5040851391022361,-0.55556173499148,-0.5645926016674246,-0.7378448272809037,-0.833213337140682,-0.9249254937103325,-0.5728242661551842,-0.7701151897865817,-0.8857576346238575,-1.0,-0.5410405998121947,-0.7265942824448478,-0.8313124610351222,-0.9228331133876795,-0.47219221042168574,-0.6176270712459959,-0.7083373066086138,-0.794081286719458,0.0,-0.02264176105224121,-0.028697477318674995,-0.03962357170952959,-0.046943017008383076,0.05616985452783359,0.0424983020661059,0.012159851072231807,-0.016700661412400307,0.040740209734052804,0.033143798591943954,0.0038993359331020256,-0.02249668185147488,0.014790391241684181,0.0020803539344738387,-0.016058603764515438,-0.032410919114444145,-0.01698521138831144,-0.02665161423933703,-0.02952305437597135,-0.03460739911281242
B,0.0,-0.1418363552189191,-0.2105866185614549,-0.17210785777487922,-0.07234559229367489,-0.14089237854642248,-0.14151942820189847,-0.1325619872344624,-0.12075704469089671,-0.05890799145474735,-0.05630139105051492,-0.04987230013381072,-0.04748579520547784,0.014349387566673096,0.01949441373605135,0.018433454093605743,0.014434311445304967,0.09578039548618462,0.096575722657717,0.09023875255851177,0.0797338388812136,0.0,-0.15847502361250215,-0.3457487943818863,-0.5017433603004814,-0.5392696389413538,-0.5679656661525871,-0.7420661600196176,-0.8368982606699853,-0.9285868692766344,-0.5771609986629396,-0.7742058570520448,-0.888198760608615,-1.0,-0.544604010029654,-0.7271326427238032,-0.8297371756437792,-0.9186009203183716,-0.4733896456724545,-0.6205684848925785,-0.7091427817712792,-0.7915763887016958,0.0,-0.020765864709938627,-0.02404929223375461,-0.032242242459201986,-0.03643565952063166,0.0638327552214209,0.05611768582591927,0.028303668007868876,0.000234398172310014,0.049012704209518206,0.04675833262528353,0.020109448095195222,-0.004883383999043326,0.02377657468987331,0.016164822258812786,0.0007183723444735336,-0.014208355459909382,-0.007619116296732795,-0.013079890779933701,-0.0132693093039122,-0.016643478572708446
B,0.0,-0.14403876593049209,-0.21359890840881596,-0.17658826301799993,-0.07837404784663501,-0.14449322558025388,-0.1444270155105903,-0.1346561330407118,-0.12338461958364574,-0.06254252805325222,-0.05931664809106379,-0.05160219553635739,-0.050340417049001523,0.010303697231668185,0.0157667462341064,0.014462133618841948,0.009262618976524221,0.09197662588653095,0.09243173849555965,0.08561314605503885,0.07450030169982927,0.0,-0.16437113395061057,-0.3446766940750672,-0.5005431641661701,-0.5345902886282377,-0.5674137674241364,-0.743941044046608,-0.838765225296086,-0.9297651547111893,-0.5777993457478737,-0.7773173181578635,-0.8889822330436437,-1.0,-0.5452403154550692,-0.7290093021230122,-0.8296542887572624,-0.9175266085798456,-0.47255040861864445,-0.6221049826603402,-0.7103722775434707,-0.791772399816623,0.0,-0.018834483015162422,-0.021739457983642445,-0.029808669429548264,-0.033678785530929595,0.067936363901084,0.0612378629127322,0.03367906001299233,0.005543595116441649,0.05267478776580494,0.05041840539912665,0.02405867037065012,-0.0006117273584905921,0.027033409955802896,0.01964637158249681,0.005645518997258039,-0.008031099012135565,-0.004643990143714627,-0.00927465738532281,-0.007949206697329014,-0.010150960349215926
B,0.0,-0.14860242666324586,-0.22019823751966547,-0.18290084684890376,-0.09016761621860604,-0.15175556939052012,-0.15382492963848243,-0.14721396112688795,-0.1391722898997828,-0.06927668896083594,-0.06956005728041473,-0.06505323257608478,-0.06540106816910721,0.0037524399163050026,0.005911505132994155,0.003351382862244944,-0.0018981885219223383,0.08353036388964406,0.08208632311755888,0.07442060201449115,0.06349071847795514,0.0,-0.15611044486210868,-0.3471212224041167,-0.5049040241832042,-0.5298294520242528,-0.5667056477908321,-0.7397148218892154,-0.834533431511891,-0.9264148572350653,-0.5796669696497754,-0.7743844192669012,-0.8875987588284531,-1.0,-0.5505577072979176,-0.7282559928738164,-0.8320210385612369,-0.9232306577584141,-0.48263862327195345,-0.6251603999377034,-0.7109321457755433,-0.7893869868427917,0.0,-0.02431714373037315,-0.027344490277013,-0.03444451473338585,-0.037179719428747905,0.06764001755393001,0.0629665488707061,0.03574369390807947,0.00759339604034435,0.055851455761263824,0.05818089993960096,0.032536312202584024,0.007446573725259178,0.03317012324756714,0.031132275384186503,0.0171576147004228,0.0020522483901911784,0.0035565942949615736,0.0038380121178710194,0.006464835142929828,0.004323240880170637
B,0.0,-0.1462641969890545,-0.21578254629660634,-0.17671810011788447,-0.0820591187252982,-0.1489706678180658,-0.15070892858291893,-0.14303862479240212,-0.13359368505898098,-0.06587098262750386,-0.06524249308904446,-0.05991136275205405,-0.059845440949231936,0.007703133373595534,0.010234294228966382,0.00673951945106836,0.00036099409553382413,0.08852759713846849,0.08815123879805381,0.07999663299795945,0.06753255348628505,0.0,-0.15858198787853,-0.34695025648440075,-0.500841816169305,-0.5310405677784471,-0.5665768843228629,-0.7424930233853,-0.839747774252756,-0.9317505797376076,-0.5777322453346865,-0.7758398037158624,-0.8887272797945867,-1.0,-0.546911701422033,-0.7295053120235196,-0.8345228804466084,-0.9253898480161017,-0.4771832427827773,-0.6232697660682096,-0.7126947270305524,-0.7935104581263264,0.0,-0.025233805347575113,-0.031650993692731694,-0.041999184004642934,-0.04829536455842022,0.05838817388758227,0.049030700370878644,0.019970737235874076,-0.008569227873501619,0.04592240365237932,0.04423431880156417,0.017757588344391215,-0.00730731307395183,0.022893413439797266,0.017476275750687376,0.0029469853997975692,-0.011842058254995819,-0.006857610367165838,-0.009536086795131233,-0.008082541615452955,-0.010502553813612843
B,0.0,-0.141222285850275,-0.21619190336465072,-0.1802900115279273,-0.08339981723303048,-0.1437558905234317,-0.14878885141019335,-0.1445907455583622,-0.13635952548303512,-0.0611116229570159,-0.06421455943686677,-0.06305440914733382,-0.0639966975629877,0.014378232564620364,0.014670972249306647,0.010830977666553481,0.003285117449101808,0.09382944983365732,0.09434408828289227,0.08690110366637573,0.07437293902895199,0.0,-0.14494755460464354,-0.3406049671335244,-0.4959736898906165,-0.5399303506137213,-0.5640729101521614,-0.7359776486479184,-0.8335321067913849,-0.9272446170179033,-0.5726799517266009,-0.7679911032138533,-0.886917707007033,-1.0,-0.5419839559640339,-0.7236310138683473,-0.8295221070225294,-0.9210154342701415,-0.47653189420351333,-0.6136795249230793,-0.7045788432420008,-0.7894618922404124,0.0,-0.02965970387187163,-0.039277504329668055,-0.052504462067003856,-0.06223774323546233,0.043729680521834596,0.0282246305018292,-0.0016193840884784847,-0.02987245655599698,0.03074698926030301,0.023199421910153856,-0.002913611059115965,-0.027139345246224546,0.00693678953513713,-0.004338063488673037,-0.02119194723387231,-0.037153033642540426,-0.02371804784816336,-0.03329899336609155,-0.03748192628761863,-0.043607443961874756
B,0.0,-0.14101476959138265,-0.21396493514686668,-0.17897851843613644,-0.0838067810433605,-0.14303096287537778,-0.1480602594645641,-0.14301626417595253,-0.1340267737460416,-0.06114489860824129,-0.06468988670944899,-0.06287310144509027,-0.06300408897005692,0.015001908879770492,0.014767900381840993,0.01138876043786515,0.003385383639306924,0.0948752919415356,0.09606991898154923,0.0874354086466075,0.073302674187718,0.0,-0.14831442989533355,-0.3472319292173073,-0.5021973254870895,-0.5405853854603847,-0.5657344699460376,-0.7395308513343622,-0.8364970007498939,-0.9285596380217632,-0.573689718259752,-0.7690795297196645,-0.8881317107530091,-1.0,-0.5432415575158157,-0.7246790512965099,-0.8318248955644398,-0.9236204847839193,-0.4781596187703692,-0.6167061775511836,-0.7090499111899378,-0.7941950543429128,0.0,-0.02839262933745674,-0.037637271872891336,-0.0510768545273854,-0.06079063394023089,0.04579828571186521,0.0308343430524022,0.0015210364328168994,-0.0262742118020384,0.03206113365967311,0.025045896848016135,-0.0009002432617265662,-0.02487225627340878,0.007573220331920084,-0.0030952182170288617,-0.020543936432310825,-0.03673483026282442,-0.023730690481444806,-0.0331915189352652,-0.03789473894227635,-0.04417455909133157
B,0.0,-0.1474097452631963,-0.2277073077365321,-0.2019652892691835,-0.10862959869852452,-0.14607604064117807,-0.1527831296428805,-0.1483271460181918,-0.1402699911071209,-0.0624784324795966,-0.066741456794742,-0.06522141528901272,-0.06629113183814973,0.013030596711082584,0.013765945681434957,0.008737057296514117,0.0002977494594769543,0.09669170224976141,0.09515036510017945,0.08494975169474045,0.06894776340877294,0.0,-0.14321476312718998,-0.3224363047616995,-0.4769880116562486,-0.5344837828802631,-0.559164005739176,-0.7363799911584122,-0.8331362945229097,-0.9242351633801147,-0.5697828707839413,-0.7721165487214791,-0.889664282615009,-1.0,-0.5403186594444135,-0.7261661329013088,-0.8322318139908614,-0.922111247534526,-0.4734546228460316,-0.6193793865049635,-0.7060510338418295,-0.7874040292007427,0.0,-0.02981562556037061,-0.03985863578143562,-0.05255907697134011,-0.06076041572718497,0.04550502158567875,0.031639226197601025,0.001770159225657839,-0.025955583161263104,0.03410695834657626,0.02902238396306729,0.002998882724754819,-0.021072692484073965,0.011943487587410578,0.0031354428669967353,-0.013028849379340495,-0.028501711116528747,-0.01685591051523845,-0.02331344829179534,-0.024309731796157145,-0.027833669852842642
B,0.0,-0.1525232635979784,-0.23487177474849744,-0.2104080952747246,-0.11371746682494506,-0.14791836015542328,-0.15202054431413964,-0.14357332711030354,-0.1333185813571056,-0.06403336528006752,-0.06712933125991405,-0.06340304963108799,-0.06598239326083295,0.009889238039205087,0.010810478598113548,0.004255247822805811,-0.0061025365429752875,0.0943083965164893,0.09145956728460382,0.07914093083497398,0.06263123455070488,0.0,-0.15575644114767084,-0.3235030425626132,-0.47835851304237553,-0.5228578103528209,-0.5639850293861446,-0.7488101833853421,-0.8458473490101017,-0.9368329126897833,-0.5771297938292215,-0.7807969159620713,-0.8926570240889463,-1.0,-0.5473924344450936,-0.7363308170948984,-0.8363831290059022,-0.9231021405004896,-0.4753346610978173,-0.6272461897802328,-0.7120239694059779,-0.7917869650048128,0.0,-0.025280409245384668,-0.0326201237829505,-0.04317590908920256,-0.04866447339491202,0.057655555180436885,0.047582162420374184,0.018496870649586113,-0.009693493455152573,0.045955666086625754,0.043926098585030146,0.019157546469841035,-0.004541846044124401,0.023300954600588068,0.017025327115902232,0.0030325200422397576,-0.01093581607151734,-0.005873502662523173,-0.011256541822295912,-0.01145503712559325,-0.014263573249332619
B,0.0,-0.15327179046355982,-0.2390159172248315,-0.2158816066644857,-0.11620828798973036,-0.14515621443691928,-0.14961029992363092,-0.14172725297867939,-0.13260547669498665,-0.06298116281131548,-0.06543023583166864,-0.06072806747853966,-0.06297973704771538,0.010103868174415994,0.011189522348455588,0.006474133278307499,-0.0011167617434963146,0.09417220424607954,0.09186726296420919,0.08043989732428242,0.06722047645390299,0.0,-0.15874283424176078,-0.3129092265569468,-0.4687628156705418,-0.5032261141824075,-0.5614703718547007,-0.7453228473173091,-0.8390381591369931,-0.9294689004666654,-0.5761050575204882,-0.7831810185758851,-0.8927538027707512,-1.0,-0.5450455751815515,-0.7367531007766005,-0.8344663833458369,-0.9220651045136565,-0.46866845604318974,-0.6261728201759548,-0.7105878760321881,-0.790398752379081,0.0,-0.02093474790117343,-0.028215037082323695,-0.03964098303434753,-0.04638258470347601,0.06268325952225917,0.05395718529363617,0.023981254937521897,-0.0055172942224505925,0.048769390517011846,0.04733565560223881,0.023283171510520218,0.00011866722727675232,0.024140711609473394,0.01911681483942418,0.007702377270436662,-0.0043942456513184685,-0.0068645582963251075,-0.009686196104348371,-0.006731556728730433,-0.007542468383524809
B,0.0,-0.1601954515320272,-0.24748259262210306,-0.22014611805738743,-0.11882993127815009,-0.14920900637606538,-0.15394522107105624,-0.14436706972517707,-0.13510801818520785,-0.06768809547569336,-0.06970661125804745,-0.062164381138481065,-0.06445119861622853,0.0038842504455149007,0.00554846874639804,0.0014471015036498572,-0.006180995472779562,0.08735173462654493,0.08604039558577313,0.07188293639896062,0.05768267271293111,0.0,-0.1663545290383402,-0.30695970214257146,-0.46264018151170533,-0.4982880778897485,-0.5598072972388262,-0.7452009323129359,-0.8355269349889908,-0.9258984496777672,-0.5766308836524718,-0.7861070777755172,-0.8921543220811651,-1.0,-0.5445896531211055,-0.7352646156091506,-0.8293427807504558,-0.917029409011688,-0.46256475792121754,-0.6242379961099478,-0.7064494518832304,-0.7832890719339923,0.0,-0.01917025863893309,-0.02627851705149987,-0.03760339333747209,-0.04311376753002065,0.07144537143040246,0.06528010935083096,0.03502178452037932,0.004516431818558046,0.05801135421139015,0.05756150406581617,0.034989431345613456,0.0129552251195959,0.03357135906041791,0.030839820402411157,0.024249569355957186,0.01590719345129312,0.0023960375306992065,0.0025256476526224077,0.010011846696815346,0.012709505174671882
B,0.0,-0.16573106528101686,-0.253866761425442,-0.2307682807007432,-0.13300365033137052,-0.15880942048721947,-0.16326217376441887,-0.15243250141938747,-0.14229036196985895,-0.07675113431992074,-0.07898908991821266,-0.0709150813248234,-0.0722645447493985,-0.005724766326944278,-0.0047888004184893345,-0.008390757468525493,-0.014859278973033761,0.07843432909384734,0.07470358828101209,0.06008039143059205,0.04627659896105854,0.0,-0.16704797896334603,-0.3129827541687793,-0.47151582348467763,-0.5079687043877439,-0.561433650180844,-0.7482067086176665,-0.840603397601277,-0.9311403770032083,-0.5806432729653549,-0.7884248742299831,-0.8942292909340991,-1.0,-0.5501303983844006,-0.7391367165080842,-0.8313942006651727,-0.9192268497034307,-0.46746228700664466,-0.6284936455312484,-0.7097669425589681,-0.7868172000042714,0.0,-0.01712635340262593,-0.01830296869001764,-0.024321092785331004,-0.024138139191485657,0.08704391426689873,0.08704376952990257,0.06040554052020854,0.031940867315117756,0.07428174571301173,0.07825658546985872,0.05719653637378307,0.0366104928991637,0.04984281546222047,0.050293152564333636,0.045670297132405634,0.03885914697375459,0.01856324287957596,0.021575889178123486,0.03135979250075743,0.03575889659804951
B,0.0,-0.16000803998662738,-0.24868106788250954,-0.22324230407147383,-0.12252967821594338,-0.15555335925818817,-0.15834440882511594,-0.1476886063954812,-0.13701370387006398,-0.07146999464684564,-0.07342205007352896,-0.06643961908512336,-0.06584738792730375,0.001394178803559745,0.003234069238231777,0.0001545954061321306,-0.005734258957303979,0.08451151440941991,0.07945870584929537,0.06652704368461101,0.05203917237362146,0.0,-0.15847170006747846,-0.320445896222642,-0.477500343545347,-0.5072095811207987,-0.564893665023802,-0.7460065417187112,-0.8362268055615377,-0.9243180496674276,-0.5822571903528364,-0.7850329085677134,-0.8931919439128893,-1.0,-0.5510605808890339,-0.736905794738321,-0.8313450005435195,-0.9180480907082778,-0.4725204742771703,-0.6282527847683274,-0.7103856322157341,-0.7877194844563676,0.0,-0.025002438748815588,-0.02966010205976207,-0.03846047119154607,-0.04241702318457056,0.07414758054997246,0.0704158352421866,0.04242691220813767,0.013592855002004819,0.06262582832897744,0.06561823408602832,0.041852306977634125,0.01879183958354864,0.03907616734285872,0.03623646220475349,0.024945787893818287,0.013528946994860102,0.008491215612902796,0.007238199456208687,0.011924882454418662,0.012653035550146803
B,0.0,-0.1651113856548279,-0.2552386901590136,-0.23143743866485345,-0.1321426514065165,-0.16141571805068933,-0.16491837925025563,-0.15303787708899536,-0.14130769104162252,-0.07716938684398396,-0.07944637379412788,-0.07197171536788743,-0.0719872741786491,-0.0038110085401155003,-0.0037023540352097172,-0.008113726934384509,-0.015487445968493536,0.0808412661837349,0.07573849059476319,0.061390952538683576,0.04615617651355083,0.0,-0.1637123785384079,-0.3195649859379211,-0.4798681847265455,-0.5169911214482192,-0.5642121121098468,-0.7494976818657817,-0.841032865866078,-0.9296714750678415,-0.5820047051901107,-0.7885497182440815,-0.8953286149418075,-1.0,-0.5512592092729484,-0.7403773898847671,-0.8342886357417515,-0.9199558335510709,-0.47112799063488175,-0.6317316930660681,-0.7135163889568962,-0.7898261836526018,0.0,-0.022098618686856353,-0.02393109660170311,-0.029263278256219334,-0.028696076827226146,0.07684370042975294,0.07401066279954756,0.04656963406769608,0.01830383165224857,0.06633054529452245,0.06904434826777262,0.04625862662055489,0.024571000590973086,0.044179118429419656,0.0415500370383231,0.03249108422215263,0.023312910813034604,0.015292337837968822,0.01455216418331733,0.020831583877287094,0.023447684189311972
B,0.0,-0.16460099800625158,-0.2570865434422319,-0.23247133279135715,-0.1324726950869672,-0.1600806069672914,-0.1642575460144123,-0.15320581095187175,-0.14189466410555093,-0.07608325046035039,-0.08000512683643685,-0.07271294391249893,-0.0710043821787942,-0.003285626764388672,-0.004097375866888497,-0.007530744549554398,-0.012841011212204531,0.08106694992182151,0.07351868100620305,0.05839502517784513,0.0429179399813487,0.0,-0.16057730122588057,-0.3203184215688363,-0.47953572965608177,-0.5207484336958255,-0.5674763243575961,-0.7493837211302858,-0.8392119586785681,-0.9265760401110994,-0.5854897097753919,-0.7869912665339036,-0.894508368940095,-1.0,-0.5550912024932184,-0.7392864884003727,-0.8321451621269285,-0.9179575057147661,-0.4763104788098116,-0.6334040767687473,-0.7139378766339632,-0.7904355079984341,0.0,-0.02364875842185912,-0.02508025209329248,-0.030110244821959713,-0.02934685361600639,0.07972197264416661,0.07890692972833724,0.052629938287199245,0.024999665251819788,0.0696287852286825,0.07437605764744731,0.05181031840988644,0.030079944596610602,0.047399490634943045,0.045608707485733875,0.0355505648050316,0.02564244852600199,0.018261862290547295,0.01731864046910434,0.0227421479543431,0.024748985670974482
B,0.0,-0.16323984813107645,-0.25131053212498844,-0.22836199489553527,-0.13200313098470137,-0.16023908591258312,-0.16315247718444367,-0.15263255333701206,-0.14172927502770274,-0.0764096776217346,-0.07882732537261271,-0.07419268796268273,-0.07475424836416826,-0.003774270936920614,-0.003823793969813787,-0.009079137165073227,-0.01718551879803237,0.07964958733585713,0.0758205331475236,0.06277044419209651,0.04646697423121585,0.0,-0.15746630926261615,-0.32019861045554393,-0.47799015518029525,-0.5415328251106923,-0.5633289895902841,-0.7465713959837333,-0.8395587805684449,-0.9270391012570255,-0.5821473571956518,-0.7867123801039034,-0.8967965012618752,-1.0,-0.5532379659992305,-0.7406817474138008,-0.8383498925439995,-0.9254915706281202,-0.47803685565690957,-0.6356433946473813,-0.7188511349178053,-0.7973065885006748,0.0,-0.024985893366589823,-0.030684466102517998,-0.03994330468090931,-0.04397523812041352,0.06599355114278767,0.057773088520681644,0.02938202530478675,0.0017863601522397716,0.05430154877261019,0.05307991915178085,0.02921368227490345,0.0070783214045079205,0.030903583604750838,0.023512721993145618,0.012554292577965165,0.0021500015743533196,0.0009156983901682438,-0.005612849851143447,-0.0021151969470152914,-0.0009078370972384724
B,0.0,-0.1622098319357802,-0.25005867172608714,-0.23071155360482104,-0.13370818993051198,-0.16110751660459638,-0.16526956325428824,-0.15530979281701315,-0.14547799837575848,-0.07796076674839271,-0.08116209399824059,-0.07584980526383517,-0.07667008514194189,-0.005670261751386197,-0.005862354235372656,-0.010507266139125455,-0.018246730139419954,0.0781312729197974,0.07371327427806473,0.060774978174374876,0.04514199071672918,0.0,-0.15900811921606478,-0.31593662849679793,-0.4757273800339072,-0.5400710382418874,-0.5621855730321169,-0.7459735584374568,-0.8381650375103941,-0.9271877615372898,-0.5812689012740357,-0.7853847043886194,-0.8945587651704076,-1.0,-0.5517018205549109,-0.7388118495236139,-0.8347262608221468,-0.9222507919639041,-0.474700231326892,-0.6332405186137295,-0.7157642206740468,-0.7942314305833977,0.0,-0.025880401814618446,-0.032543852779221456,-0.04269570365454964,-0.04708431824950529,0.06968473965378662,0.062229575742040966,0.03286167653868512,0.00399073306898154,0.05855355038095046,0.05809248023564952,0.03369130205342391,0.010666808422703147,0.03540181254466093,0.029509630570632474,0.019515583429980495,0.009323192969755815,0.005359427904228185,0.0008466875574416645,0.005494171205227664,0.007011955797149025
B,0.0,-0.1589498448810755,-0.2468130816959669,-0.22189219234746638,-0.12576745087900723,-0.15825361944157187,-0.16424754395036195,-0.15458919338159255,-0.14380739400206824,-0.07511995863495347,-0.07839232161323681,-0.0747311271975181,-0.07591106514994829,-0.0020438210961737334,-0.002362073422957601,-0.009331825232678387,-0.018302998965873837,0.08280093071354705,0.07946574457083765,0.06580661840744571,0.0491406411582213,0.0,-0.1576321096173733,-0.32298099793174767,-0.4800175801447777,-0.5468437176835574,-0.5649984488107549,-0.7458050672182006,-0.8380691571871768,-0.9263848241985522,-0.582704886246122,-0.7856980997931747,-0.8946318510858324,-1.0,-0.5526553774560496,-0.7393576783867631,-0.8369053128231644,-0.9262516804550155,-0.4772037228541882,-0.6327122543950362,-0.7178155377456049,-0.8002404343329886,0.0,-0.02593284681485629,-0.0323633280874778,-0.04183662662677459,-0.045625345764571903,0.0645304356470103,0.05604084962064009,0.027734540239176805,0.00037955639361102433,0.054115702580826236,0.05298595206376316,0.02965948126166905,0.007824827330373806,0.032104165610815895,0.025530217511022718,0.01602059327045912,0.006412475582054261,0.0034252246711345344,-0.0012097029147868073,0.0032324490118791054,0.0047389847599239605
B,0.0,-0.16031220542875088,-0.2465238652507587,-0.21844071635588916,-0.12149541050880183,-0.15651686021064787,-0.1614793672079276,-0.15155913878360636,-0.14034525431813644,-0.07246750209789052,-0.07550827929519156,-0.0714217903309752,-0.07219640601088316,0.00085118480371919,0.0010780467009572174,-0.004905080154421298,-0.013265600700297068,0.08578121718004195,0.08254526632086395,0.06914476427574404,0.052148229545955445,0.0,-0.1586433348129799,-0.3268001245800339,-0.4822512253646605,-0.5465030674211829,-0.5660203042691425,-0.7470009995374811,-0.8401924782217752,-0.9280894348060473,-0.582464299646023,-0.7857864942412776,-0.8956564612441241,-1.0,-0.5520576917306381,-0.7390863130621752,-0.8377394207856199,-0.9268001763159284,-0.4764015771170069,-0.6323864629927973,-0.7175451680226644,-0.799395750620572,0.0,-0.025123491569125994,-0.030683020683888625,-0.03943244560708669,-0.042737564932047084,0.06340565137339957,0.054054715839686907,0.025569427474805024,-0.0017018137091560485,0.05226607662822471,0.05036018286219305,0.027083450133316044,0.005536547454612502,0.02961143771631335,0.022206032514967597,0.012645527200462508,0.003231236415828172,0.0003683857297261406,-0.005440796863673963,-0.00116359671109511,0.00054503551626384
